,0
0,0
1,1
2,0
3,0
4,0
5,1
6,1
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,1
15,1
16,1
17,0
18,1
19,0
20,1
21,0
22,0
23,0
24,1
25,1
26,1
27,0
28,1
29,1
30,1
31,1
32,1
33,0
34,0
35,0
36,1
37,1
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,0
50,0
51,1
52,0
53,0
54,0
55,0
56,0
57,0
58,1
59,0
60,0
61,1
62,0
63,0
64,0
65,0
66,1
67,0
68,1
69,1
70,1
71,1
72,0
73,1
74,1
75,0
76,1
77,1
78,1
79,1
80,0
81,1
82,1
83,1
84,0
85,0
86,1
87,1
88,1
89,0
90,1
91,0
92,1
93,1
94,0
95,1
96,1
97,1
98,1
99,0
100,0
101,0
102,0
103,0
104,1
105,1
106,1
107,1
108,0
109,1
110,1
111,1
112,0
113,0
114,1
115,0
116,1
117,0
118,0
119,0
120,1
121,1
122,1
123,0
124,1
125,1
126,0
127,1
128,0
129,1
130,0
131,1
132,1
133,1
134,0
135,1
136,0
137,1
138,0
139,1
140,0
141,1
142,1
143,1
144,1
145,1
146,0
147,0
148,0
149,1
150,1
151,0
152,0
153,0
154,1
155,0
156,1
157,0
158,1
159,0
160,0
161,0
162,0
163,1
164,1
165,1
166,0
167,0
168,1
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,1
177,0
178,1
179,1
180,1
181,1
182,0
183,1
184,0
185,1
186,0
187,0
188,1
189,0
190,0
191,0
192,0
193,1
194,1
195,1
196,0
197,1
198,1
199,0
200,0
201,0
202,1
203,0
204,1
205,1
206,0
207,0
208,1
209,0
210,0
211,1
212,0
213,1
214,0
215,0
216,0
217,0
218,0
219,0
220,1
221,1
222,1
223,0
224,1
225,1
226,1
227,1
228,0
229,0
230,1
231,0
232,1
233,0
234,1
235,0
236,1
237,1
238,0
239,0
240,1
241,0
242,1
243,1
244,0
245,0
246,0
247,1
248,1
249,0
250,0
251,1
252,1
253,1
254,0
255,1
256,0
257,1
258,0
259,1
260,1
261,0
262,0
263,1
264,0
265,0
266,1
267,1
268,1
269,1
270,1
271,0
272,1
273,1
274,0
275,0
276,1
277,1
278,1
279,1
280,1
281,1
282,0
283,0
284,0
285,1
286,1
287,0
288,1
289,1
290,0
291,1
292,1
293,0
294,0
295,1
296,0
297,1
298,0
299,0
300,1
301,0
302,0
303,1
304,1
305,1
306,0
307,0
308,0
309,0
310,1
311,0
312,0
313,1
314,0
315,0
316,1
317,0
318,0
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,0
327,0
328,1
329,1
330,0
331,1
332,0
333,1
334,1
335,0
336,1
337,0
338,1
339,0
340,1
341,1
342,0
343,1
344,1
345,1
346,1
347,1
348,0
349,1
350,1
351,0
352,1
353,1
354,1
355,0
356,0
357,0
358,1
359,1
360,1
361,1
362,1
363,0
364,0
365,1
366,1
367,1
368,1
369,1
370,0
371,1
372,1
373,0
374,1
375,0
376,1
377,1
378,0
379,1
380,1
381,0
382,0
383,1
384,1
385,1
386,1
387,0
388,1
389,1
390,1
391,1
392,1
393,0
394,0
395,1
396,1
397,0
398,0
399,0
400,1
401,0
402,0
403,1
404,0
405,0
406,0
407,1
408,0
409,1
410,1
411,0
412,1
413,1
414,0
415,0
416,0
417,0
418,1
419,0
420,1
421,1
422,1
423,0
424,0
425,1
426,1
427,1
428,1
429,1
430,0
431,0
432,1
433,1
434,1
435,0
436,0
437,0
438,1
439,0
440,0
441,1
442,1
443,0
444,1
445,0
446,0
447,1
448,0
449,1
450,0
451,1
452,1
453,0
454,1
455,0
456,1
457,0
458,1
459,0
460,0
461,1
462,0
463,1
464,1
465,1
466,0
467,1
468,0
469,0
470,0
471,0
472,0
473,0
474,1
475,0
476,1
477,0
478,1
479,1
480,1
481,0
482,1
483,1
484,0
485,0
486,0
487,1
488,0
489,0
490,0
491,0
492,1
493,1
494,1
495,0
496,1
497,0
498,1
499,1
500,0
501,0
502,0
503,0
504,0
505,1
506,1
507,0
508,1
509,1
510,0
511,0
512,0
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,0
522,0
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,0
532,0
533,1
534,1
535,1
536,1
537,0
538,0
539,0
540,0
541,0
542,1
543,1
544,0
545,1
546,1
547,1
548,1
549,0
550,0
551,0
552,1
553,0
554,0
555,0
556,0
557,1
558,0
559,0
560,1
561,0
562,1
563,1
564,1
565,0
566,0
567,0
568,0
569,1
570,1
571,0
572,0
573,1
574,0
575,0
576,0
577,0
578,1
579,1
580,0
581,1
582,0
583,0
584,1
585,0
586,0
587,0
588,0
589,0
590,0
591,1
592,1
593,0
594,1
595,0
596,0
597,1
598,1
599,1
600,1
601,0
602,1
603,0
604,1
605,1
606,1
607,1
608,0
609,1
610,0
611,0
612,0
613,0
614,0
615,1
616,1
617,1
618,1
619,1
620,0
621,1
622,1
623,0
624,1
625,1
626,1
627,1
628,0
629,1
630,1
631,0
632,1
633,1
634,1
635,1
636,1
637,0
638,1
639,1
640,0
641,1
642,1
643,1
644,0
645,0
646,0
647,0
648,1
649,1
650,0
651,0
652,1
653,1
654,1
655,0
656,1
657,0
658,0
659,1
660,0
661,1
662,0
663,1
664,1
665,1
666,0
667,1
668,0
669,0
670,0
671,1
672,0
673,1
674,1
675,0
676,1
677,1
678,0
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,0
690,0
691,1
692,0
693,1
694,1
695,1
696,0
697,0
698,1
699,1
700,0
701,1
702,0
703,0
704,0
705,0
706,1
707,0
708,1
709,0
710,0
711,1
712,0
713,0
714,1
715,1
716,0
717,0
718,1
719,0
720,0
721,1
722,1
723,1
724,0
725,0
726,0
727,0
728,0
729,0
730,1
731,1
732,0
733,0
734,0
735,1
736,1
737,0
738,1
739,1
740,1
741,1
742,1
743,1
744,0
745,0
746,1
747,0
748,1
749,1
750,1
751,0
752,0
753,1
754,1
755,1
756,0
757,1
758,1
759,1
760,0
761,1
762,0
763,0
764,1
765,0
766,0
767,1
768,0
769,1
770,0
771,1
772,1
773,0
774,1
775,1
776,1
777,1
778,1
779,1
780,0
781,0
782,1
783,0
784,1
785,0
786,0
787,0
788,0
789,1
790,0
791,0
792,1
793,1
794,1
795,1
796,0
797,1
798,0
799,0
800,1
801,1
802,0
803,1
804,1
805,0
806,1
807,0
808,1
809,0
810,1
811,0
812,0
813,0
814,0
815,1
816,1
817,1
818,0
819,0
820,1
821,0
822,0
823,0
824,0
825,1
826,0
827,0
828,0
829,0
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,0
839,1
840,0
841,1
842,1
843,0
844,1
845,1
846,1
847,0
848,0
849,1
850,0
851,1
852,1
853,1
854,1
855,0
856,1
857,1
858,1
859,0
860,0
861,0
862,1
863,1
864,1
865,1
866,1
867,1
868,0
869,1
870,1
871,0
872,1
873,1
874,1
875,1
876,0
877,1
878,0
879,0
880,1
881,0
882,0
883,0
884,1
885,1
886,1
887,0
888,1
889,1
890,1
891,0
892,0
893,1
894,1
895,1
896,0
897,1
898,1
899,0
900,1
901,0
902,0
903,1
904,1
905,1
906,1
907,1
908,0
909,1
910,1
911,0
912,1
913,0
914,1
915,0
916,0
917,1
918,1
919,0
920,1
921,0
922,0
923,1
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,1
941,0
942,0
943,1
944,1
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,1
953,0
954,1
955,0
956,0
957,1
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,1
967,0
968,1
969,0
970,0
971,0
972,0
973,0
974,0
975,1
976,1
977,1
978,0
979,0
980,1
981,0
982,1
983,1
984,0
985,1
986,0
987,1
988,0
989,0
990,1
991,0
992,0
993,1
994,1
995,1
996,1
997,0
998,1
999,1
1000,1
1001,1
1002,0
1003,1
1004,1
1005,0
1006,1
1007,0
1008,1
1009,1
1010,1
1011,1
1012,0
1013,0
1014,1
1015,0
1016,1
1017,1
1018,0
1019,1
1020,0
1021,0
1022,1
1023,1
1024,1
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,0
1032,0
1033,0
1034,0
1035,0
1036,1
1037,0
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,0
1045,1
1046,1
1047,0
1048,1
1049,1
1050,0
1051,0
1052,0
1053,1
1054,1
1055,0
1056,0
1057,1
1058,1
1059,1
1060,1
